AUC,R^2,MAE,RMSE,NMAE,NRMSE,TNR,FPR,FNR,TPR,Configuration
0.8605157471509173,-0.33913512170492255,12.030827325545273,15.583707177679306,0.7222574957981907,0.9355507328663962,0.8313123147399623,0.16868768526003772,0.1954674220963173,0.8045325779036827,all
0.8605157471509173,-1.176654707560675,17.164134489657865,19.867963298349306,1.0304299495447857,1.1927513403842953,0.8313123147399623,0.16868768526003772,0.1954674220963173,0.8045325779036827,two_step_pos
0.8605157471509173,-1.0403351314143023,16.683842041115867,19.23575923603451,1.001596120270372,1.1547976643381443,0.8313123147399623,0.16868768526003772,0.1954674220963173,0.8045325779036827,two_step_pos_classified
0.8689191169287875,-0.09244870777272007,11.351081479110917,15.06988722297108,0.7172941272290926,0.9522917814425345,0.8313577586206896,0.16864224137931033,0.19830028328611898,0.8016997167138811,all
0.8689191169287875,-0.6511969354604621,15.91896360405327,18.527162536902242,1.0059463607740264,1.1707628833776762,0.8313577586206896,0.16864224137931033,0.19830028328611898,0.8016997167138811,two_step_pos
0.8689191169287875,-0.6709502526027418,15.863263954034636,18.637653560646186,1.0024266052405466,1.1777449989222533,0.8313577586206896,0.16864224137931033,0.19830028328611898,0.8016997167138811,two_step_pos_classified
0.8863131405424338,-0.2386769239385922,11.093908249808528,14.282718344836246,0.6474503905250978,0.8335521947627255,0.8318059299191375,0.16819407008086254,0.1497175141242938,0.8502824858757062,all
0.8863131405424338,-0.9906907754114378,15.744826874976141,18.106468378654256,0.9188821540081962,1.0567096607268553,0.8318059299191375,0.16819407008086254,0.1497175141242938,0.8502824858757062,two_step_pos
0.8863131405424338,-0.9884646948826905,15.775575624381615,18.09634181062299,0.920676678477161,1.056118665175163,0.8318059299191375,0.16819407008086254,0.1497175141242938,0.8502824858757062,two_step_pos_classified
0.8943872112324301,-0.2984945584435208,11.306395476086088,14.872101768495412,0.6887214043266597,0.9059239823117232,0.8471698113207548,0.15283018867924528,0.1751412429378531,0.8248587570621468,all
0.8943872112324301,-1.0579931064146257,16.0140639387821,18.722948359793318,0.9754858326177084,1.1404956880171138,0.8471698113207548,0.15283018867924528,0.1751412429378531,0.8248587570621468,two_step_pos
0.8943872112324301,-1.0925186484850196,16.189227276939764,18.87934618949792,0.9861557884402914,1.150022555632493,0.8471698113207548,0.15283018867924528,0.1751412429378531,0.8248587570621468,two_step_pos_classified
0.8759067277935202,-0.25010228257224987,11.131004365202728,14.359037161546391,0.6873775330383444,0.8867195822656482,0.8331536388140162,0.16684636118598384,0.1908831908831909,0.8091168091168092,all
0.8759067277935202,-0.9964624417064369,15.957925651814962,18.146092385495574,0.9854564069029635,1.1205831755147875,0.8331536388140162,0.16684636118598384,0.1908831908831909,0.8091168091168092,two_step_pos
0.8759067277935202,-0.924212044168206,15.647081065964862,17.814720367074134,0.9662606921615403,1.10011982170886,0.8331536388140162,0.16684636118598384,0.1908831908831909,0.8091168091168092,two_step_pos_classified
